0.44-stable,0,0,0,0,2354,16078,0,0,0,0,0,0,0,0,0,3837,191,22460
0.45-stable,0,0,0,0,2420,15457,0,0,0,0,0,0,0,0,0,4700,191,22768
0.46-stable,0,0,0,0,2426,15535,0,0,0,0,0,0,0,0,0,4722,191,22874
0.47-stable,0,0,0,0,2543,15967,0,0,0,0,0,0,0,0,0,4906,191,23607
0.48-stable,0,0,0,0,2553,15988,0,0,0,0,0,0,0,0,0,4898,191,23630
0.49-stable,0,0,0,0,2640,15793,0,0,0,0,0,0,0,0,0,5479,191,24103
0.50-stable,0,0,0,0,2738,16043,0,0,0,0,0,0,0,0,0,5579,191,24551
0.51-stable,0,0,0,0,2745,16199,0,0,0,0,0,0,0,0,0,5527,191,24662
0.52-stable,0,0,0,0,2924,16300,0,0,0,0,0,0,0,0,0,6440,191,25855
0.53-stable,0,0,0,0,2939,16611,0,0,0,0,0,0,0,0,0,6448,191,26189
0.54-stable,0,0,0,0,2931,16597,0,0,0,0,0,0,0,0,0,4886,191,24605
0.55-stable,0,0,0,0,3076,16775,0,0,0,0,0,0,0,0,0,5134,191,25176
0.56-stable,0,0,0,0,3416,16813,0,0,0,0,0,0,0,0,0,6508,191,26928
0.57-stable,0,0,0,0,3519,17397,0,0,0,0,0,0,0,0,0,6949,191,28056
0.58-stable,0,0,0,0,3535,16814,0,0,0,0,0,0,0,0,0,7318,191,87,27945
0.59-stable,0,0,0,0,3602,16603,0,0,0,0,0,0,0,0,0,7851,191,28247
0.60-stable,0,0,0,0,3570,16233,103,0,0,0,0,0,0,0,0,8091,191,28188
0.61-stable,0,0,0,0,3640,16551,72,0,0,0,0,0,0,0,0,9462,191,29916
0.62-stable,0,0,15,0,3742,13437,72,0,0,0,0,0,0,0,0,13628,191,31085
0.63-stable,0,0,15,0,3916,13654,73,0,0,0,0,0,0,0,0,14753,191,32602
0.64-stable,0,0,0,0,6051,12857,114,0,0,0,0,0,0,0,0,18412,191,37625
0.65-stable,0,0,0,0,6127,13028,114,0,0,0,0,0,0,0,0,18873,191,38333
